"$AAPL Lost 10 gs in the am no up $3K....that&#39;s a $13,000 reversal lol..... What a day. Goodnight",Bearish
"@gournoff No, you&#39;re not! Happy new year!! $AAPL. $TWTR",Bullish
$AAPL this thing is headed for 380 again,Bearish
$BLDP On fire! $PLUG,Bullish
$PLUG I see the party is over here today!  $BLDP working for me today too!,Bullish
$PLUG Nothing like the smell of hot fuel cells in the morning!!!,Bullish
$PLUG $MNGA Demo feedback at this link...  http://stks.co/e06q5,Bullish
$PLUG Andy has Entered the Dragon and will return with the Chinese Connection! News has to be release soon.,Bullish
$GC_F Bulls don&#39;t worry it will be different this time.... right? hmm $GLD $GDX $NUGT $DUST  http://stks.co/i0Bii,Bearish
$GC_F Bulls don&#39;t worry it will be different this time.... right? hmm $GLD $GDX $NUGT $DUST  http://stks.co/i0Bii,Bearish
$XHB please prepare for take off $SPY,Bullish
$SPY Time to BTFD short term 1-5 days. Maybe into NFP next Friday.,Bullish
$TWTR quick flag before going higher,Bullish
$FB take profits and head on over to $TWTR,Bullish
$NBG  reassuringly subdued again today :-),Bullish
"$RBS, $NGB shaking up the tree...weak hands GO!",Bullish
"@trope $NBG, Agreed, it will swing one way or the other soon, don&#39;t think it will get well below $4 though, and then bullish",Bullish
$FB So hard for any manipulation to occur after such a blowout and failures at $GOOG $AMZN $AAPL,Bullish
"$AMD Holding through earnings, leggos!",Bullish
$BIDU they&#39;re sitting on the whole numbers now #China #stocks #stockaction #trading,Bearish
Judging by volume and OI $aapl might pin at 550 tomorrow,Bearish
$AAPL  Fool have published.  $MU ER tonight.  There is a strong possibility this is opening in the red.,Bearish
$AAPL  Fool have published.  $MU ER tonight.  There is a strong possibility this is opening in the red.,Bearish
&quot;@sexydividends: $ARIA EPAR...AUTHORISED ... EUROPEAN UNION label): http://stks.co/d07QE&quot; Wasn&#39;t there yesterday.  Nice post!,Bullish
$CCIH Have a good rest today. See you tomorrow,Bullish
"$PLUG Conference today, this thing will rocket with any kind of good news.",Bullish
$ROSG Shaking out weak hands. This really should be $4.,Bullish
$BBRY http://stks.co/rtXr,Bullish
$RNN garbage,Bearish
$LF http://stks.co/toMn out on target,Bullish
$LF http://stks.co/h06wE Best Seller,Bullish
$TWTR prints red today...,Bearish
$LF going to 9 bucks soon,Bullish
$TWTR stock available for short = Hedge funds  they have sold all their shares EARLY,Bearish
$TWTR stock available for short = Hedge funds they have sold all their shares EARLY....,Bearish
"$TWTR people remember the last sell off, they&#39;re not gonna take any chances let the panic selling begin",Bearish
$TWTR back in short,Bearish
$CLF http://stks.co/e05K4 should reverse trend at 23.11 dont miss this boat,Bullish
$CLF calling bottom,Bullish
"$MGM looking juicy for the bears, i want this for lunch soon",Bearish
$CLF this is going to 35 in no time,Bullish
$GME in for a swing trade should tag 42,Bullish
$LULU at the bottom of downtrend channel,Bullish
$AAPL icahn you mutherfuka you,Bearish
"$CLF Casablanca  The Reporting Persons used a total of approximately $200,784,000 in the aggregate to acquire the shares of Common Stock.",Bullish
$CL_F Hourly bear flag posted earlier has a potential downside target of $91.10 http://stks.co/pqQo,Bearish
$TWTR still have yet to see buying that wants to move twtr up yet,Bearish
$SHLD 36.87 bought a ton and lost,Bearish
$SKX This thing is toast.   Horrible management unless they are judged on how well they sell their own stock.,Bearish
$RNN,Bullish
"$MSTX Can&#39;t stop, won&#39;t stop. Following right behind $RNN.",Bullish
$PLUG yes see the dec post on plugpower.com whole list there pls notice Jungheinrich both EU and USA,Bullish
$PLUG yes see the dec post on plugpower.com whole list there pls notice Jungheinrich both EU and USA,Bullish
$PLUG Anyone know who the MM is for this company?,Bullish
$AAPL just taken a bullish position after the setup and break up.,Bullish
$AFFY long.,Bullish
"Short watch list for tmw: $qlik&lt;25$, $swft&lt;20.7$, $nflx&lt;361$. happy new year and all the best.",Bearish
while $spy is lifting up the head $aapl s looking weak.,Bearish
$z new hod let see if we are for a new run.,Bullish
$pcyc &amp; $vmw both look good for long trade looking for entry point.,Bullish
$frx nice volume came in to make new lod. (short).,Bearish
"$frx some time the hft are with you some time against you, if you are a day trader it will get even eventually",Bearish
$ca it looks like we still have a seller.,Bearish
"Long watch list for tmw: $hlf&gt;65$, $ea&gt;24.6$, $chtr&gt;139$, $ypf&gt;26$.",Bullish
$hlf momentum is evolving,Bearish
$PCYC Yehey!!!!!!!!!!!!!! Long time coming!!!!!!!!!!!,Bullish
$REGN Holding thus far despite market...i hope she holds,Bullish
"$INO Unfortunatly with INO, the other side will have their chance to say told you so.",Bullish
$TSLA Gotta love this 2013 action happening in early 2014!,Bullish
"&quot;@StocksThatTalks: $TSLA If this dips again, i buy again!&quot;Me toooo! and blast through 154.50!",Bullish
$TSLA sold another 1/3 at 161.50,Bullish
"$TSLA come on, give me a big puke by profit takers so I can get back in before close",Bullish
"$VRNG Two big fronts aka G and ZTE,if mgmt wants fireworks &amp; attract more tuts,they will try and make it happen all at once,feel good story",Bullish
"$VRNG Anything to keep this under 4 for now, too funny",Bullish
"$VRNG Shorts dont want this over $5, will fight tooth and nail, squeeze will be great. Wait until the real $ starts pouring in.",Bullish
$VRNG On-going royalties + past royalties + damages + court fees + ++ You name it $$ BILLIONS $$$ going to pull a $VHC move to $30?,Bullish
"$ARIA was trying to get scottrade to put in trail stop - site went down, I called complained and demanded 10 free trades - and got it!",Bullish
"$VRNG I watched the State of the Union, did you hear it when the Prez said his admin would not tolerate $GOOG style antics with patents?",Bullish
$AAPL Past $556 premarket,Bullish
$AAPL Secured my calls with one small put because you never know in this crazy market.,Bullish
$RVLT picking up EODâ€¦there is a rumor of a Walmart contract on yahoo boards.,Bullish
$RVLT up almost 5% afte rhours....news coming in the morning?,Bullish
$RVLT well then are we going to break the big 4 month wedge to the upside or not?,Bullish
$AMD Why AMDers are excited about kaveri  http://stks.co/h0Ar3,Bullish
"$AMD 5.30 more than one hour, ER publication before, or after the CC?",Bullish
$AMD UP!,Bullish
"$AMD ended the FY13 with a commercial market share of about 40%, up from 6-7 % in 2011 [India] http://stks.co/i0Cqo",Bullish
&quot;@ycharts: Why Target&#39;s Security Breach = Investor Opportunity http://stks.co/e05gj $TGT $ROST $TJX $COST $GS&quot;,Bullish
"$GALE Guys, please watch the spam.",Bullish
"$GALE i like it when a .10 move is less than 2%! Long 10,000 shares, looking to add on dips b 4 earnings.",Bullish
"$GALE Should trade between $6.5-6.80 today. If we break above, could touch $7. Congrats longs",Bullish
"$GALE OMG, no bids",Bearish
"Guys, Cramer didn&#39;t mention $GALE on 60 in 60 this AM on CNBC. I&#39;m bullish but just want to be accurate.",Bullish
$AAPL BUY BUY BUY,Bullish
$AAPL holding 542 we should break higher soon,Bullish
$AAPL BUY BUY BUY into close we need to hold 544,Bullish
$AAPL in the payment game total power house.  Payment processing has a 50% gross margin so there is checkmate on the margin compression talk,Bullish
$AAPL break the 12 EST reversal pattern buy it and watch it run,Bullish
$AAPL Pattern would say we will give it back - all the reason for it to rally to shake out the pattern traders,Bullish
$AAPL finding legs into second half BUY,Bullish
$AAPL we should see strength into close,Bullish
$AAPL Calls for 550 at close,Bullish
$AAPL SHORT NEED TO REVERSE and LONG,Bullish
$AAPL admit bad trade - to be short now is to kiss your capital away = death of a trader.  Reverse and reclaim your loss,Bullish
$AAPL Strength into 10am EST rally should continue,Bullish
"$AAPL = Ecosystem , app availability and having all your products work together seamless.  People who are tempted to Android always return",Bullish
@Vconomics Agree - that said what happens if they decide to mimic the $goog model ?  stk to rocket,Bullish
$UGAZ Someone is going to jail for this run up... no question.,Bearish
$PLUG Once more people hear the CC http://stks.co/e07Dp they will all hop on the green wave that is coming!!,Bullish
$INO Looking green today.,Bullish
"$RNN Love the stock, but will be back below $1 this week. That&#39;s load up time IMO.",Bullish
$VRNG Vringoheads win! Long and strong!,Bullish
$FB Cool becomes anti-cool is less than a generation... see you at $25 $FB,Bearish
$ARIA It&#39;ll be below $9 EOW,Bearish
"$CHTP Read the ADocs! This is a bust, most patients felt worse after taking the drug! Sold off all my shares. If you are staying long GLTY!",Bearish
"So what will the hot stocks of 2014 be?  $AMZN $LVS, $MA, $PCLN, $V $STZ they will probably go up 50%. What about $GOGO? $AEZS, $BIOD, $ZLCS",Bullish
"In 2013 I joined ST and they told me to catch falling stars, for 2014 I plan on getting my money back. $CBS, $CMCSA, $SBGI, $FOXA, $DIS",Bullish
Another bad recommendation got me in this POS $CYTK is going to 6. Total POS.,Bearish
$DLB Holding up nicely after run. http://stks.co/c09n1,Bullish
$VJET Continue to recover from pullback.,Bullish
$ARIA UP 4% in Pre-markets,Bullish
$BORN Waiting for breakout. Check this chart http://stks.co/h07AX,Bullish
$VJET Adding support at $45 with pullback,Bullish
$GALE Powerful. No resistance above.,Bullish
$ACHN Some hesitation here! No resistance to come.,Bullish
$COOL Recover from Morning pullback,Bullish
$IBIO Others H1N1 stocks $SVA $NVAX $BCRX $SRPT,Bullish
$GSS I think that $0.55 resistance is over. HaHa!  http://stks.co/stUn,Bullish
$GPL Scan yesterday night. Bought at better price today. http://stks.co/sttZ,Bullish
Still think Yahoo does some of that $5B buyback today as Marissa wouldn&#39;t want to have a keynote on a day that $YHOO closes red.,Bullish
&quot;@FlightCharts: Wednesday Morning Hangar Session:  $YHOO  Broke the DT line. http://stks.co/i08BG&quot; breaking the box!,Bullish
"Another one of those market down, $YHOO up days! I will take it. $FB $TWTR $LNKD $GOOG $TMO $TMUS $MU",Bullish
"Another one of those market down, $YHOO up days! I will take it. $FB $TWTR $LNKD $GOOG $TMO $TMUS $MU",Bullish
"Another one of those market down, $YHOO up days! I will take it. $FB $TWTR $LNKD $GOOG $TMO $TMUS $MU",Bullish
"&quot;@webdave2000: $YHOO Video push working, 26.37% growth in the last Q. $GOOG decreased 3.48%! http://stks.co/rr1y&quot; That is one of the keys",Bullish
"About time $YHOO realized the market was screaming today, who kicked it in the pants?",Bullish
@DocStoc @BioBoom Oh then there is the new $YHOO Sports App and the loop feature. That is very slick and well received.,Bullish
$YHOO Yahoo Financr Tumblr - recognizing that more financial data and charting being posted on Tumblr. http://stks.co/ttRO,Bullish
$YHOO More ads.. saw stream ads from $GOOG &amp; banner from $T today. That adds to PEP ad &amp; F Tech ads. http://stks.co/a09VX,Bullish
"$DGAZ Sales of new homes fell in December, 7% lower due to harsh winter weather, less homes to heat!",Bullish
$NG_F now down over 5%. I like it. Strong sell on the hourly. http://stks.co/suom,Bullish
"$YHOO Back in, see some volume EOD and maybe a 3pm power hour? $GS upgrade and Tumblr numbers should help.",Bullish
$YHOO Go Guy.. lol,Bullish
$YHOO Bloomberg reports $190B Alibaba valuation today.,Bullish
"$TSLA NAS Green, S&amp;P moving green, Dow cut losses in 1/2... rocket $TSLA, use that $SLNN power!",Bullish
"@AllEyesOnEd @QuickCASH Yeah, $TSLA dropped so hard? Closed at 182.84 and is at 181.50, when did that start being a hard drop?",Bullish
$MDBX (not) $PLPL is on fire,Bullish
"If you want to make money in Jan&#39;14 then sell all $TWTR and buy $FB, before its too late. $FB - take my word tomorrow sure shot 60$.",Bullish
"$TWTR no position, but do ppl really think that this company is going to get bigger? I feel like it&#39;s &quot;dead&quot; to the general public",Bearish
"$FB here my thought. everyone knows that teen usage is going down, but the stock ran up to ATH after last earnings and they beat again.",Bullish
absolute giant day if y&#39;all havent noticed today: $VIPS $YY $SPLK $IRBT $TRIP $PCYC $VRX $SFUN $VMW - across all sectors #wow #2014rules,Bullish
$MDVN - Medivation with a gorgeous flag breakout on the weekly. http://stks.co/pqzG,Bullish
long $FTNT Feb. 21 calls at 1.60,Bullish
"long $TWTR again 62.62. failed breakdown today, here we go",Bullish
"$STXS All of the good news should pay off in AM trading, if volume spikes early on the SA news we could see 7&#39;s tomorrow. Happy trading BULL",Bullish
$STXS Expecting a spike in the AM with all of the positive news on the follow up report on SA. Looking for early VOL. Bullish,Bullish
$PLUG SA article may help....,Bullish
&quot;@buylosellhigher: $PLUG .silicon valley bank new revolving credit line loan to $PLUG.. counteract sa short article http://stks.co/sq1t&quot;,Bullish
"$PLUG if I had more money to buy I would... if you have money to invest, buy it... IMO",Bullish
$PLUG this is good.... I really was prepared for a red day....,Bullish
"$BBRY this is simply options manipulation, turn off  your screen and enjoy your day, BB is here to stay!!",Bullish
$AAPL .,Bearish
$WPRT  Next stop $17.,Bearish
$MSTX $RNN did well with both since friday. Now in $DARA,Bullish
$MSTX Holding well.  Definitely not a massive free fall as many thought there would be at and after the bell,Bullish
$HEB 910k PM VOL.,Bullish
$ATRS sideway action until we see some oxetrup#s @ next ER.  I&#39;m going to remain long thru 2016.  Looking forward to +ve EPS soon.,Bullish
$NAVB while we wait for this...BIO WL for Friday: $ARIA $IBIO $IGXT $MSTX $ONCS $RNN   (IGXT Feb PDUFA)  NON-BIO WL: $ARTX $LQMT $WYY $XIN,Bullish
$NAVB while we wait for this...BIO WL for Friday: $ARIA $IBIO $IGXT $MSTX $ONCS $RNN   (IGXT Feb PDUFA)  NON-BIO WL: $ARTX $LQMT $WYY $XIN,Bullish
$RNN picked up another 1k,Bullish
"Intra-day plays $CREE, $JPM and $AMZN...",Bullish
"Intra-day plays $CREE, $JPM and $AMZN...",Bullish
"Intra-day plays $CREE, $JPM and $AMZN...",Bullish
$FB will close over 60 eow,Bullish
$LOCK this will be an IBD 50 stock within 2 years,Bullish
$ANGI @BlackMamba24 I would rather say $5. After earnings. Stalling membership growth will kill it,Bearish
$JKS wow market WOOOW,Bullish
"$AAPL 30m to close Friday - all furious with &#39;guaranteed&#39; 545 pin.  180m into Monday, estatic at 543.50.  Would bet on 530 before 550.",Bearish
"$GTAT I think it makes more sense for mid term to buy GT rather than $RBCN, which is just momo stock (due mkt share of GT &amp; deal with $AAPL",Bullish
"$GLUU i&#39;m nibbling some in PM and will buy the open just for fun, even though i think i am rerally looooooooooooooooooong",Bullish
"$GLUU and my poor short puts jan $4 will be worthless, sniff  :(",Bullish
$MM agree that with any reasonable figs from old MM could rally to at least 12. Jumptap will do good. I am heavily long and bullish,Bullish
"$GLUU accord. to Nasdaq.com Franklin has 2.296m shs, acc. to BBG 4.59m shs, Nr 4 is Blackrock acc to BBG, 3.8m shs, vs on NDQ only 1.78m shs",Bullish
"$BBY got in at 25.79 and 26.46, not too bad. i shall sell at 30 today and drink LOTS of champagne",Bullish
"$GTAT thus i trade at around $10 with no hesitation. its fun, be sure to be long GT for the next 12 month",Bullish
"$ZNGA $GLUU definitely would have fit much better, but at the price of 527m for NM, I really think Glu should trade ABOVE USD 6",Bullish
"$ZNGA $GLUU definitely would have fit much better, but at the price of 527m for NM, I really think Glu should trade ABOVE USD 6",Bullish
"$GTAT as i am quite long in shs i start thinking of selling some Feb 11 calls, they start to pay nicely. and Mrch 11 is 70 cents. nice",Bullish
"$GTAT as i am quite long in shs i start thinking of selling some Feb 11 calls, they start to pay nicely. and Mrch 11 is 70 cents. nice",Bullish
$data will be going up,Bullish
"$PLUG Looks like earnings
are on March 27th

http://stks.co/h08rv",Bullish
$BBRY The New Blackberry in a class all its own and a strong competitor going foward,Bullish
$F Still do not understand the stock action being flat with all the positive news going forward.,Bullish
"$ATHX ,$CSIQ, $CUR,$LEE,$ECTE.$CNDO, $DCTH - great way to start the New Year - Happy New Year to all",Bullish
"$ATHX ,$CSIQ, $CUR,$LEE,$ECTE.$CNDO, $DCTH - great way to start the New Year - Happy New Year to all",Bullish
"$ATHX ,$CSIQ, $CUR,$LEE,$ECTE.$CNDO, $DCTH - great way to start the New Year - Happy New Year to all",Bullish
"$ISR the market is mostly red today -  wait for it, this will go back much higher shortly.",Bullish
$CTXS Citrix launched new releases of XenDesktop &amp; XenApp apps that connect to Amazon Web Services &amp; CloudPlatform. http://stks.co/h0Drs,Bullish
$TSLA above $180 we need huge volume to come in,Bullish
"$AAPL ST sentiment hit 69.8% yesterday, and look it here, we get a bounce..",Bullish
$TSLA and the selling has begun,Bearish
$AMRN BOOOM!!! APPROVED!!!!!!!,Bullish
$AMRN NOT APPROVED!!! is in the air,Bearish
$AMRN boom!!!! here comes 1.20,Bearish
$AMRN give me 2.20 in 5 minutes,Bearish
$AMRN Complete BS,Bearish
$AMRN Whoever bought this crap and held to it for that long and watch it sinking like that has the balls. Money throwing at the window,Bearish
$AMRN There goes your whole saving in one stupid stock,Bearish
$ARIA sell and run with profit,Bearish
"$EXEL   Buyers coming back! Good news ahead. Tomorrow and Friday are profit taking day. At 15, it&#39;s a triple, abt a double from here.",Bullish
$AMD It&#39;s slow but steady ...we need to trade above the $4.00 floor. keeping the pressure on the shorties,Bullish
$BBRY Slide Jackie slide...,Bullish
@TheStacks @rkmatters @harryzimm2013 I see at least 55M iPhones 28M iPads. This marginal increase from last year alone gets us to $60B $AAPL,Bullish
$AAPL I&#39;m beginning to be less bullish on YoY iphone sales....,Bearish
"$AAPL TMOBILE didn&#39;t have iphone I&#39;m Q1 2013, neither did NTT DoCoMo. Also need to fill channel for two iphone models vs last year just one",Bullish
$MCP Looking good for a break out!,Bullish
$LEE Continues to grind higher,Bullish
$ARIA steady movement despite of little volume. Tomorrow will be interesting,Bullish
$ARIA and the writer (G. Foster) seems to have a decent background as well http://stks.co/g0CU0,Bullish
"$FNMA $FMCC THIS IS ALL FOREPLAY, BEFORE THE BIG BANG.",Bullish
BOOM $TWTR,Bullish
BOOM $TWTR,Bullish
$IAU bullish technicals descending triangle,Bearish
$BBRY The Typo keyboard is very EEEEEE !! http://stks.co/sqtF,Bullish
$BBRY hearing rumours $BB.CA short investors are researching BB enterprise business &amp; finding out its getting better ...Melt !,Bullish
"$BBRY &quot; Chen made it clear that he 
will be laser-focused on the enterprise software side of the business -- good luck betting against",Bullish
$BBRY $AAPL enterprise analysts will start to upgrade on mass and the communication analyst will spend their time on iChan/AAPL saga,Bullish
"$BBRY Like Citron said BB is Enterprise Software , the current &amp;new BB10 phones with the new 10.2.1 OS +access to Google Play will do great",Bullish
"$BBRY CDN pension plans the best money managers in the biz want a longterm plan &amp; Chen will deliver  , thats the next driver for BB",Bullish
"$BBRY CDN pension plans the best money managers in the biz want a longterm plan &amp; Chen will deliver  , thats the next driver for BB",Bullish
$BBRY $BB.CA Verizon Z30 with 10.2.1 OS + wireless Miracast + Google Apps = Beast : http://stks.co/f0Cpe : http://stks.co/j0CfU,Bullish
"$FB I have a iphone &amp; BB Facebook app and I have not seen , clicked on a AD or bought anything on FB vs AMZN &amp; Ebay &amp; PCLN and U get Cramer",Bullish
$FB can buy both $BA and $LLY at once and Cramer says FB is cheap !,Bullish
$FB can buy both $BA and $LLY at once and Cramer says FB is cheap !,Bullish
&quot;@TeREK: $FB can buy both $BA and $LLY at once and Cramer says FB is cheap !&quot;,Bearish
&quot;@TeREK: $FB can buy both $BA and $LLY at once and Cramer says FB is cheap !&quot;,Bearish
$CSUN $CBAK,Bullish
$ICPT $310 calls i bought 20 mins ago also look good,Bullish
$PCLN ATH coming soon if this holds up,Bullish
"$TSL Nice J-Hook Pattern. Explosive move is around the corner. . Solars on fire $TAN, $SPWR, $JASO, $SCTY, etc. http://stks.co/a04lQ",Bullish
$GOGO Nice Move. $30 is next. Good green bar behind it.  http://stks.co/rpvE,Bullish
$ARIA Bring on Monday!!!!,Bullish
$ARNA arenaiacs will become arenaire,Bullish
$ARIA short targ 6.50 intraday http://stks.co/spCw,Bearish
$NAVB Good fundamentals. Can see it reaching 2.5 by end of the month,Bullish
All my $CHTP $AMRN longs. Check out $DRRX. Closed green for 4 straight days anticipating Feb FDA results,Bullish
All my $CHTP $AMRN longs. Check out $DRRX. Closed green for 4 straight days anticipating Feb FDA results,Bullish
$KOOL Long at 1.8 amazing results. Can see it breaking thru $OXBT rally back in October,Bullish
$KOOL Long at 1.8 amazing results. Can see it breaking thru $OXBT rally back in October,Bullish
$KOOL Got out. 1.82-3.02 good times,Bullish
@DrDangle Thats my goal. Mega $. Gonna stay away for a few weeks after getting my moneys worth from here and half of that mega $ on $VRNG,Bullish
$BNSO end of day run. lets see a $VISN move. another 50% tomorrow. only 1.5m shares float. $ARIA $VRNG $DGAZ $SINA,Bullish
My whole watchlist is bleesing red today. 34 stocks. Except $ARIA and $AMRN. Tento buy more $VRNG,Bullish
&quot;@guitarphil: $VRNG Maybe its time I start speccing out my new ///M5&quot; New paintjob for my SL55,Bullish
&quot;@KidDynamiteBlog: $VRNG guys - we all need to sign a pledge not to sell our stock. it will be like a virginity pledge.&quot; VRNGity pledge?,Bullish
@UpAndUp123 Unofficial ER by the co tomorrow AH. Good luck !!! $IPCI,Bullish
@ProfitsComeFirst @Clider I made your annual salary on this stock overnight. Relax. Stop being a ST bully. There. Posted! $VRNG,Bullish
$C Bought C today long 475 @ 53.92,Bullish
$NFLX out @392!,Bullish
"$DAX The highest climbs the monkey, the more it shows its ass.",Bearish
$DAX Les 3 sorciÃ¨res.,Bearish
$DAX Les 3 sorciÃ¨res.,Bearish
"&quot;@elliottwave: European Bank Capital Shortfalls: France â‚¬285B , Germany â‚¬199B, Spain â‚¬92B http://stks.co/g0BnX $DAX $CAC $INBEX $FXE&quot;",Bearish
$DAX $CAC40 no reals moves until fed&#39;s announce on wed29 ...,Bearish
$DAX $CAC40 no reals moves until fed&#39;s announce on wed29 ...,Bearish
$NG_F bore&amp;bear.,Bearish
$GOOG Google Unveils Smart Contact Lens Project to Monitor Glucose (bloomberg): http://stks.co/f0Akv,Bullish
"$P Funny thing about this stock, it might be a bullish signal if listeners decline because it slows the pace of losses.",Bearish
$SALE here&#39;s more info on the RBC analyst behind the &#39;upgrade&#39;: he was also &#39;pumping&#39; $FB when Citi underwrote them: http://stks.co/sou9,Bearish
$P I finally figured out how to play this stock. Forget about what make sense and follow George&#39;s lead: http://stks.co/c04TO,Bullish
$SALE should see programmatic selling over the next few weeks (VWAP orders) as a portion of the $176m worth of shares hit market.,Bearish
$SALE should see programmatic selling over the next few weeks (VWAP orders) as a portion of the $176m worth of shares hit market.,Bearish
"$P valued at about $89/listener. Broadcast. com valued $10k per user: keep buying, plenty of runway before we crash!  http://stks.co/j0ABE",Bearish
$HLF Seems related: http://stks.co/f0AOF,Bearish
Did not hear anything about how net-neutrality ruling will impact $P. $NFLX took a dive on the news: http://stks.co/ss6n,Bearish
Did not hear anything about how net-neutrality ruling will impact $P. $NFLX took a dive on the news: http://stks.co/ss6n,Bearish
$SALE another good link highlighting the issues: http://stks.co/ruLL,Bearish
"$SALE take a look at coupon terms for stelladot, specifically targeting companies like rtmn: http://stks.co/g0Ck1",Bearish
"$SALE take a look at coupon terms for stelladot, specifically targeting companies like rtmn: http://stks.co/g0Ck1",Bearish
$bac may 16 calls for me,Bullish
$FB  double top? Kind of hard when yesterday was the all time closing high.,Bullish
"$FB  Bull trap to Bear trap, LOL. 58.60 close",Bullish
$ARRS very well positioned small cap that a combined 16% ownership by Google @ Comcast. Owned since the turn around 18. Long to 30 in 2014,Bullish
"$BAC MACD(12,26,9) crossover on the hourly. Confirmation at 11am EST.",Bearish
"$PLUG Fine, if you all want to give up cheap shares, I&#39;ll take them. Just doubled down.",Bullish
$PLUG Looks like well see 750k volume before open. Looks like many want to play today.,Bullish
$PLUG  A GOOD SA article today. http://stks.co/g0Azl,Bullish
$VJET $ONVO $DDD $AMAVF $SSYS $GE  $SGLB Sigma Labs shares a grant w/GE Aero http://stks.co/d08Ty,Bullish
$INO Holding nicely. Only this and ARIA are keeping me sane today.,Bullish
$ARIA  Now the question becomes: Who has the stones to hold this through the weekend?,Bullish
$ARIA Imagine if the market hadnt been trash for the last 2 days.,Bullish
RT: &quot;@SonaliVerma: Heavily read today: I bet on Tesla because most investors donâ€™t understand electric cars http://stks.co/qpUe $TSLA &quot;,Bullish
"$ARIA 
Ok! Time to go to Pro Bowl in Hawaii!",Bullish
$RNN Needs to wake up.,Bullish
$RNN GREEN GREEN GREEN.,Bullish
$HAR daily chart  http://stks.co/a05Es,Bullish
$AMAT loads of calls being bought for Jan and Feb,Bullish
$HON about to turn green for the day,Bullish
$ANV that law firm investigates every company  http://stks.co/qrSj  ha,Bullish
$PPL Started a position!,Bullish
$RWR UP UP AND AWAY,Bullish
$PBR Picked up more shares.,Bullish
$OIBR $T will be picking up shares of these today,Bullish
$AVP Added shares at 14.86!,Bullish
$AVP Added shares at 14.86!,Bullish
&quot;@JJSinghSTARR: Bitcoin rises above $1000 again as zynga adopts it as a currency $BCOIN $BTCUSD $ZNGA&quot;,Bullish
$BBRY the race to double digits has started,Bullish
$THLD here comes another attempt to cross 5...,Bullish
$KERX Im guessing that the news out are good enough for a +20% run ? opinions?,Bullish
"&quot;@FinancialJuice: Gogo $GOGO CEO will appear on CNBC&#39;s Fast Money at 1700ET, according to CNBC contributer Downtown Josh Brown&quot;",Bullish
$KNDI you&#39;re next,Bullish
"$ADT here comes the eod micro run, for a stronger +% tomorrow...",Bullish
$ZNGA $GLUU next step is the upgrades,Bullish
$AMD $sne $msft AMD&#39;s console business pays off handsomely and profitably http://stks.co/ptmI,Bullish
"$SBUX This stock has excellent future and I will add positions in any dip ,,,CEO is genius",Bullish
$RAD upgraded by Credit Suisse,Bullish
$RAD upgraded by Credit Suisse,Bullish
$SODA long 1/2 position at $49.10,Bullish
"$VEEV nice bounce, hopefully it can close up",Bullish
"$SODA bad luck for this awfully bad news. didn&#39;t expect it :( lost $500 on this oh well, my winnings of $550 in $ICPT last fri paid for this",Bearish
"$SODA bad luck for this awfully bad news. didn&#39;t expect it :( lost $500 on this oh well, my winnings of $550 in $ICPT last fri paid for this",Bearish
$SPHS i&#39;m up 20% already since 3 trading days. going up on higher than ave volume but odd nobody is talking about this.. hmmm,Bullish
"$BAXS looks like this will break $1,35 resistance. 1,35-1,45 bid ask spread",Bullish
"Kid probably got a $BBRY Z30 instead. // Teen, upset at not getting iPhone for Xmas, allegedly pulls knife on dad: http://stks.co/roNw",Bearish
$TASR holy shit ! tasr will give me another buy point ?hmhaa,Bullish
$DGAZ baby rush up!,Bullish
$CLF Rebar and Iron ore prices rise after China improved money supply concerns.  http://stks.co/j0Bnk,Bullish
$AAPL reaching,Bearish
$AAPL Reux Shambeux,Bearish
$MU beating $SNDK on lowering costs?  Luv it!,Bullish
"$VRNG G is making it REAL easy for HJJ to rule &quot;willful infringement&quot; at running royalty, including retroactive 6% to 7%  Longs win",Bullish
$VRNG expect the HFT programmers r working on an algorithm to take every available share at the ask to &quot;herd&quot; the shorts out of the game,Bullish
$VRNG followed by FDA consider and approve $CUR &quot;breakthrough&quot; drug status of NSI-566 in ALS.  $CUR to +$30.00,Bullish
"$GOOG sold G, don&#39;t think they meet earnings much less beat like $FB buying $FB, $VRNG, $VRNGW, $CHK, $CUR, $DHT,",Bearish
"$GOOG is a sell, Buying $AAPL, $IBM, even overpriced $TWTR is a better stock than infringing G",Bearish
"$VRNG BUYING Ka-Ching! Ka-Ching! plus, $CUR, $CHK, $DHT, $KGC sold willful infringer $GOOG the more G makes the more it owes $VRNG at 6.5%",Bullish
"$VRNG looking at V running royalty license offer to ZTE, it includes an annual AUDIT, is that why $GOOG wants 1x licensing ? NO audit? Hm!",Bullish
$VRNG G co-defendants stuck with 6.5% RR should drop $GOOG like a HOT potato and switch to $MSFT Bing - license n settle w/V separately,Bullish
$VRNG if they&#39;re shorting V to buy $GOOG - double whammy!,Bullish
"$AAPL Tim Cook can&#39;t afford for a negative reaction to ER. Not with Icahn kicking up a storm, much negative press &amp; calls for resignation",Bullish
$MS Gap filled..!!!,Bullish
$CBMX 10K @2.72 from before last run-up. Will b slowly adding addtl 10K into ER/catalysts. Not selling below 4 PT. GL2U!!,Bullish
"$MU future short term direction all based on capacity report, upcoming on ER.",Bullish
"$ARIA maybe i am expecting too much from ARIA, it has already given me nice 160 profit. This was 2 dollar stock few months ago.",Bullish
$ARIA Slush is going to have body melt experience tomorrow!,Bullish
$ARIA google finance shows ARIA	8.39	11.57%,Bullish
